2017-01-18T11:51:46,  Eht434,  33.00,  263.00 
2017-01-18T11:56:46,  Eht435,  38.00,  30.00 
2017-01-18T12:01:46,  Eht436,  49.00,  318.00 
2017-01-18T12:06:46,  Eht437,  84.00,  29.00 
2017-01-18T12:11:46,  Eht438,  50.00,  271.00 
2017-01-18T12:16:46,  Eht439,  37.00,  246.00 
2017-01-18T12:21:46,  Eht440,  33.00,  263.00 
2017-01-18T12:26:46,  Eht441,  40.00,  154.00 
2017-01-18T12:31:46,  Eht442,  86.00,  190.00 
2017-01-18T12:36:46,  Eht443,  66.00,  211.00 
2017-01-18T12:41:46,  Eht444,  62.00,  340.00 
2017-01-18T12:46:46,  Eht445,  33.00,  164.00 
2017-01-18T12:51:46,  Eht446,  55.00,  190.00 
2017-01-18T12:56:46,  Eht447,  65.00,  229.00 
2017-01-18T13:01:46,  Eht448,  81.00,  304.00 
2017-01-18T13:06:46,  Eht449,  61.00,  56.00 
2017-01-18T13:11:46,  Eht450,  65.00,  259.00 
2017-01-18T13:16:46,  Eht451,  74.00,  111.00 
2017-01-18T13:21:46,  Eht452,  59.00,  243.00 
2017-01-18T13:26:46,  Eht453,  17.00,  265.00 
2017-01-18T13:31:46,  Eht454,  78.00,  48.00 
2017-01-18T13:36:46,  Eht455,  48.00,  37.00 
2017-01-18T13:41:46,  Eht456,  65.00,  4.00 
2017-01-18T13:46:46,  Eht457,  45.00,  191.00 
2017-01-18T13:51:46,  Eht458,  30.00,  140.00 
2017-01-18T13:56:46,  Eht459,  86.00,  1.00 
2017-01-18T14:01:46,  Eht460,  31.00,  152.00 
2017-01-18T14:06:46,  Eht461,  47.00,  176.00 
2017-01-18T14:11:46,  Eht462,  41.00,  26.00 
2017-01-18T14:16:46,  Eht463,  68.00,  164.00 
2017-01-18T14:21:46,  Eht464,  55.00,  185.00 
2017-01-18T14:26:46,  Eht465,  83.00,  228.00 
